,Land Square Feet,Apartments,Wall Material,Roof Material,Basement,Basement Finish,Central Heating,Other Heating,Central Air,Fireplaces,Attic Type,Attic Finish,Cathedral Ceiling,Garage 1 Size,Garage 1 Material,Garage 1 Attachment,Garage 1 Area,Garage 2 Size,Garage 2 Material,Garage 2 Attachment,Garage 2 Area,Porch,Building Square Feet,Repair Condition,Estimate (Land),Estimate (Building),Sale Price,Multi Property Indicator,Use,O'Hare Noise,Floodplain,Road Proximity,Age Decade,Pure Market Filter,Garage Indicator,Lot Size,Bathrooms,Bedrooms
189521,8966.0,0.0,3.0,1.0,3.0,3.0,1.0,5.0,1.0,1.0,3.0,0,0.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,2938.0,2.0,69480,478310,550000,0,1,0.0,1.0,0.0,4.8,1,1.0,8966.0,4,2.5
76457,3720.0,0.0,2.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,1,0.0,1.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1296.0,2.0,20460,85220,31500,0,1,0.0,0.0,0.0,10.1,1,1.0,3720.0,3,1.5
128800,3000.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1729.0,2.0,270000,568500,1140501,0,1,0.0,0.0,0.0,12.9,1,1.0,2999.9999999999995,3,3.0
70794,4620.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,2.0,3,2.0,2.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,968.0,2.0,30030,197600,278000,0,1,0.0,0.0,0.0,6.6,1,1.0,4620.000000000001,2,1.0
191105,4199.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,0.0,1.0,1,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,1731.0,2.0,39890,288020,304000,0,1,0.0,0.0,1.0,9.4,1,1.0,4199.0,3,1.0
56473,5512.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,0,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,2850.0,2.0,66140,473670,570000,0,1,0.0,0.0,0.0,6.4,1,1.0,5512.0,6,3.0
99991,3750.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,1.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,960.0,2.0,41250,156730,212000,0,1,0.0,0.0,0.0,9.5,1,1.0,3750.000000000001,2,1.0
195952,8308.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,0,0.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,2091.0,2.0,27000,142400,225000,0,1,0.0,0.0,0.0,5.1,1,1.0,8307.999999999996,4,3.0
179974,6863.0,0.0,3.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,1.0,1,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,868.0,2.0,34310,139320,185000,0,1,0.0,1.0,0.0,6.4,1,1.0,6863.000000000001,3,1.5
90656,11880.0,0.0,3.0,1.0,3.0,3.0,1.0,5.0,1.0,1.0,3.0,0,2.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,3904.0,2.0,112860,444670,950000,0,1,0.0,0.0,0.0,4.3,1,1.0,11880.0,6,3.5
105701,9900.0,0.0,3.0,1.0,3.0,3.0,1.0,5.0,0.0,1.0,3.0,0,2.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,1,2660.0,2.0,94050,421080,615000,0,1,0.0,1.0,0.0,7.4,1,1.0,9900.0,3,2.5
79572,3875.0,0.0,1.0,1.0,3.0,3.0,2.0,5.0,0.0,0.0,1.0,3,0.0,1.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,726.0,2.0,34870,79650,50000,0,1,0.0,0.0,0.0,9.7,1,1.0,3875.0,2,1.0
145290,6550.0,0.0,3.0,1.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,3,0.0,4.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,2120.0,2.0,57310,331170,492500,0,1,1.0,0.0,0.0,8.8,1,1.0,6550.000000000001,4,2.5
81493,2800.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,3,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,945.0,2.0,29400,59490,1,0,1,0.0,0.0,0.0,11.9,0,0.0,2800.0,3,2.0
56310,3780.0,0.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,0.0,2.0,1,2.0,1.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,1268.0,2.0,44410,111570,347000,0,1,0.0,0.0,0.0,9.2,1,1.0,3780.0,3,1.0
146496,3794.202898550725,0.0,1.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,1428.0,2.0,41250,315970,102329,1,1,0.0,0.0,0.0,11.9,1,0.0,3794.202898550725,3,1.0
178162,65296.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,1,2.0,7.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,3,7151.0,2.0,114260,923010,1440000,0,1,0.0,0.0,0.0,1.3,1,1.0,65296.0,4,5.0
93609,5000.0,0.0,1.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,1.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1305.0,2.0,32500,95630,55000,0,1,0.0,0.0,0.0,7.0,1,1.0,5000.0,3,1.0
53491,11484.0,0.0,1.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,3.0,0,2.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,1800.0,2.0,63160,288630,320000,0,1,0.0,0.0,1.0,6.3,1,1.0,11484.000000000002,4,2.5
40060,7800.0,0.0,1.0,1.0,4.0,3.0,1.0,5.0,1.0,0.0,3.0,0,0.0,4.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1435.0,2.0,21450,172330,156150,0,1,0.0,0.0,0.0,5.4,1,1.0,7799.999999999999,3,1.5
46518,4026.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,0.0,1.0,1,2.0,4.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,1854.0,2.0,40260,194300,375000,0,1,0.0,0.0,0.0,9.0,1,1.0,4026.0,4,1.5
129806,6700.0,0.0,2.0,1.0,1.0,3.0,2.0,5.0,0.0,0.0,2.0,3,0.0,2.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1140.0,2.0,53600,118450,128000,0,1,0.0,0.0,0.0,8.4,1,1.0,6699.999999999999,3,1.0
19181,11828.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,0,0.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,1588.0,2.0,50260,201360,275000,0,1,0.0,0.0,0.0,3.5,1,1.0,11828.000000000004,3,2.0
14210,3750.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,3.0,0,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1128.0,2.0,22500,106500,105000,0,1,0.0,0.0,0.0,5.2,1,1.0,3750.000000000001,3,1.5
141147,5208.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,3.0,0,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1110.0,2.0,16920,58500,45000,0,1,0.0,0.0,0.0,5.6,1,1.0,5208.0,3,1.0
190934,8980.0,0.0,2.0,1.0,3.0,3.0,1.0,5.0,1.0,0.0,3.0,0,1.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,2108.0,2.0,40410,227660,238000,0,1,0.0,0.0,1.0,1.3,1,1.0,8980.0,4,2.0
164317,4880.0,0.0,1.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,968.0,2.0,30500,88410,70000,0,1,0.0,0.0,0.0,6.7,1,1.0,4879.999999999999,2,2.0
181103,6250.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,3.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1275.0,2.0,20310,101120,116900,0,1,0.0,0.0,0.0,6.1,1,1.0,6250.000000000001,3,2.0
70236,4032.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,3,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,982.0,2.0,52410,142610,1,0,1,0.0,0.0,0.0,9.3,0,1.0,4032.000000000001,4,1.0
98321,3250.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,1.0,3,0.0,4.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,770.0,2.0,39000,143000,282500,0,1,0.0,0.0,0.0,11.7,1,1.0,3250.0,2,1.0
120613,3875.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,0.0,3.0,0,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,800.0,2.0,27120,117060,119000,0,1,0.0,0.0,0.0,4.0,1,1.0,3875.0,2,1.0
106793,3150.0,0.0,1.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,990.0,2.0,23620,65290,135000,0,1,0.0,0.0,0.0,12.5,1,0.0,3149.9999999999995,2,1.0
14453,3837.0,0.0,3.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,1.0,1,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1361.0,2.0,23020,76950,18000,0,1,0.0,0.0,0.0,6.2,1,1.0,3837.000000000001,3,1.0
175284,6679.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,0.0,3.0,0,0.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,1,1225.0,2.0,26710,71800,174000,0,1,0.0,0.0,0.0,4.3,1,1.0,6678.999999999999,3,1.5
94808,3875.0,0.0,2.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,3,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1010.0,2.0,27120,78600,48000,0,1,0.0,0.0,0.0,8.8,1,1.0,3875.0,3,1.0
5866,8966.0,0.0,1.0,1.0,3.0,3.0,1.0,5.0,0.0,2.0,3.0,0,2.0,2.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,3,2192.0,2.0,174830,606960,831000,0,1,0.0,0.0,0.0,6.5,1,1.0,8966.0,3,2.0
126838,17838.0,0.0,3.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,0,1.0,6.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,3,3290.0,2.0,89190,300050,1,0,1,0.0,0.0,0.0,2.1,0,1.0,17837.999999999996,4,2.5
203052,6050.0,0.0,3.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,0,2.0,2.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,1,1812.0,2.0,25710,195670,250000,0,1,0.0,1.0,0.0,5.7,1,1.0,6050.0,3,1.5
87795,9600.0,0.0,1.0,1.0,4.0,3.0,1.0,5.0,1.0,0.0,1.0,3,2.0,1.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,720.0,2.0,31200,42740,48000,0,1,0.0,0.0,0.0,6.6,1,1.0,9600.0,2,1.0
1300,3750.0,0.0,1.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,1.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1379.0,2.0,26250,83210,214900,0,1,0.0,0.0,0.0,8.7,1,1.0,3750.000000000001,3,1.0
43414,3125.0,0.0,1.0,6.0,1.0,3.0,1.0,5.0,0.0,0.0,1.0,1,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,1449.0,2.0,125000,412620,1,0,1,0.0,0.0,0.0,11.4,0,1.0,3125.0,4,1.5
3676,3175.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,3,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,660.0,2.0,31750,126770,52500,0,1,0.0,0.0,0.0,9.8,1,1.0,3175.0000000000005,2,1.0
22872,3296.0,0.0,2.0,2.0,1.0,3.0,1.0,5.0,0.0,0.0,3.0,0,2.0,3.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,3,2528.0,2.0,112060,714470,1021000,0,1,0.0,0.0,0.0,11.0,1,1.0,3296.0,3,2.0
28006,7381.0,0.0,3.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,3,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,915.0,2.0,59040,61440,1,0,1,0.0,0.0,0.0,6.1,0,1.0,7381.0,2,1.0
144623,9504.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,0,2.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,2296.0,2.0,45140,350450,275000,0,1,0.0,0.0,0.0,3.7,1,1.0,9503.999999999998,4,2.5
144427,5560.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,1.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,864.0,2.0,44480,59110,1,0,1,0.0,0.0,1.0,9.2,0,1.0,5560.0,3,1.0
177260,1056.5364387678435,0.0,2.0,5.0,2.0,3.0,2.0,5.0,1.0,0.0,2.0,3,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,500.0,2.0,168750,906250,145567,1,1,0.0,0.0,0.0,12.5,1,1.0,1056.5364387678435,2,1.0
197002,4312.0,0.0,2.0,1.0,1.0,3.0,2.0,5.0,0.0,1.0,2.0,3,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,1104.0,2.0,38800,58730,7500,0,1,0.0,0.0,0.0,9.1,0,1.0,4312.0,3,2.5
133898,5000.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1332.0,2.0,50000,233930,346000,0,1,0.0,0.0,0.0,7.4,1,1.0,5000.0,4,1.5
24643,7553.0,0.0,1.0,1.0,1.0,3.0,2.0,5.0,0.0,1.0,1.0,3,2.0,3.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,3,2332.0,2.0,111400,468730,880000,0,1,0.0,0.0,0.0,8.6,1,1.0,7553.0,4,2.5
22799,18101.0,0.0,3.0,5.0,3.0,1.0,1.0,5.0,1.0,2.0,3.0,0,2.0,3.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,1,2896.0,2.0,99550,324350,535000,0,1,0.0,0.0,0.0,4.2,1,1.0,18101.0,4,2.5
28385,5381.0,0.0,3.0,1.0,3.0,3.0,2.0,5.0,1.0,0.0,3.0,0,2.0,1.0,3.0,1.0,1.0,7.0,0.0,0.0,0.0,3,1827.0,2.0,37660,183970,240000,0,1,0.0,0.0,0.0,6.1,1,1.0,5381.0,3,1.5
142699,7670.0,0.0,3.0,1.0,4.0,3.0,1.0,5.0,0.0,0.0,2.0,3,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1032.0,2.0,38350,96960,131000,0,1,0.0,0.0,0.0,6.2,1,1.0,7670.0,3,1.0
155671,3780.0,0.0,2.0,1.0,1.0,3.0,2.0,5.0,0.0,0.0,1.0,3,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,953.0,2.0,32130,109230,104000,0,1,0.0,0.0,0.0,8.3,1,1.0,3780.0,2,1.0
97981,6200.0,0.0,2.0,1.0,1.0,3.0,2.0,5.0,0.0,1.0,1.0,3,0.0,3.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1886.0,2.0,55800,266050,370000,0,1,0.0,0.0,0.0,9.9,1,1.0,6200.0,4,1.0
100753,5040.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,0.0,3.0,0,0.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,1858.0,2.0,55440,293980,1,0,1,1.0,0.0,0.0,3.8,0,1.0,5040.000000000001,3,2.0
57438,3150.0,0.0,4.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,3.0,0,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,1632.0,2.0,24410,227770,315000,0,1,0.0,0.0,1.0,9.1,1,1.0,3149.9999999999995,3,1.0
144393,3600.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,2.0,3,0.0,1.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1392.0,2.0,25200,92290,194000,0,1,0.0,0.0,0.0,7.0,1,1.0,3600.0,3,1.5
91608,12000.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,3.0,0,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,696.0,2.0,39600,3380,89000,0,1,0.0,0.0,0.0,6.5,1,1.0,12000.000000000004,2,1.0
139586,3475.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,3.0,0,0.0,3.0,3.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1984.0,2.0,24320,101920,8900,0,1,0.0,0.0,0.0,11.4,0,1.0,3475.0000000000005,4,2.0
84987,5000.0,0.0,2.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,1,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1752.0,2.0,35000,113330,201800,0,1,0.0,0.0,0.0,9.6,1,1.0,5000.0,4,1.0
74845,9249.0,0.0,3.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,0,1.0,3.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,3,2480.0,2.0,34680,172660,180000,0,1,0.0,0.0,0.0,1.6,1,1.0,9248.999999999998,4,2.5
86882,56105.0,0.0,1.0,1.0,3.0,3.0,1.0,5.0,0.0,1.0,3.0,0,0.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,1538.0,2.0,98180,259460,409000,0,1,0.0,0.0,0.0,6.2,1,1.0,56104.99999999998,4,2.0
69759,4687.0,0.0,2.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,3,0.0,3.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,1,1196.0,2.0,37490,93950,1,0,1,0.0,0.0,0.0,9.3,0,1.0,4687.0,3,1.0
57817,5180.0,0.0,3.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,2033.0,2.0,44030,154350,95000,0,1,0.0,0.0,0.0,11.4,1,0.0,5179.999999999999,4,2.0
117692,3937.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,3,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,989.0,2.0,47240,162730,170126,0,1,0.0,0.0,0.0,9.2,1,1.0,3937.0,2,1.5
202365,4125.0,0.0,1.0,1.0,3.0,1.0,1.0,5.0,0.0,0.0,1.0,3,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,851.0,2.0,20620,149310,266500,0,1,0.0,0.0,0.0,8.8,1,1.0,4125.000000000001,2,1.0
188319,2440.0,0.0,3.0,2.0,2.0,3.0,1.0,5.0,0.0,0.0,3.0,0,2.0,4.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,3,2182.0,2.0,34160,277550,442000,0,1,0.0,0.0,0.0,9.7,1,1.0,2439.9999999999995,4,2.0
83935,4510.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,3,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1200.0,2.0,65390,207520,375000,0,1,0.0,0.0,0.0,9.5,1,1.0,4510.0,3,1.0
120948,3000.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,0.0,1.0,1,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,1322.0,2.0,120000,431420,612000,0,1,0.0,0.0,0.0,12.7,1,1.0,2999.9999999999995,3,2.0
23389,8550.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1,1960.0,2.0,68400,326720,685000,0,1,0.0,0.0,0.0,10.6,1,0.0,8549.999999999998,4,1.5
104422,20000.0,0.0,3.0,1.0,1.0,3.0,1.0,5.0,0.0,1.0,3.0,0,0.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,2184.0,3.0,100000,259630,1,0,1,0.0,0.0,1.0,3.7,0,1.0,20000.0,4,2.5
32849,10990.0,0.0,2.0,1.0,4.0,3.0,1.0,5.0,1.0,1.0,3.0,0,2.0,1.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,1402.0,2.0,41210,114650,199900,0,1,0.0,0.0,0.0,5.8,1,1.0,10989.999999999996,3,1.0
202400,5054.0,0.0,3.0,1.0,1.0,3.0,1.0,5.0,1.0,0.0,3.0,0,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,2206.0,2.0,37900,157140,225000,0,1,0.0,0.0,0.0,4.5,1,1.0,5053.999999999999,4,2.0
42502,6237.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,0.0,3.0,0,0.0,2.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,912.0,2.0,15590,65220,38000,0,1,0.0,0.0,0.0,6.0,1,1.0,6237.0,2,1.5
125046,8600.0,0.0,1.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,3.0,0,2.0,1.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1752.0,2.0,77400,213890,350000,0,1,0.0,0.0,0.0,10.7,1,1.0,8600.0,3,1.5
71904,5480.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,3.0,0,2.0,3.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,3,2314.0,2.0,39730,163190,850000,0,1,0.0,0.0,0.0,0.1,1,1.0,5480.0,4,3.5
65932,6600.0,0.0,1.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,1152.0,2.0,18150,35260,20000,0,1,0.0,0.0,0.0,4.8,1,0.0,6600.000000000001,3,1.0
133839,7736.0,0.0,1.0,1.0,4.0,3.0,1.0,5.0,1.0,0.0,1.0,1,2.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,1902.0,2.0,34810,249190,325000,0,1,0.0,0.0,0.0,5.1,1,1.0,7736.000000000001,3,2.0
39153,3125.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,0,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1840.0,2.0,81250,0,627500,0,1,0.0,0.0,0.0,0.1,1,1.0,3125.0,3,2.5
114038,3125.0,0.0,1.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,1045.0,2.0,20310,93660,150000,0,1,0.0,0.0,0.0,5.2,1,0.0,3125.0,2,1.0
71436,6200.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1526.0,2.0,55800,230910,330000,0,1,0.0,0.0,0.0,7.8,1,1.0,6200.0,3,1.0
69992,3087.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,3,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1,1105.0,2.0,24690,73610,1,0,1,0.0,0.0,0.0,9.5,0,1.0,3086.9999999999995,3,1.0
187457,10075.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,0,2.0,1.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,1,1351.0,2.0,55410,228930,180000,0,1,0.0,0.0,0.0,6.1,1,1.0,10075.0,3,1.5
161474,5625.0,0.0,3.0,1.0,2.0,3.0,1.0,5.0,1.0,0.0,3.0,0,2.0,2.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1791.0,2.0,28120,167010,1,0,1,0.0,0.0,0.0,6.8,0,1.0,5625.0,4,2.0
2152,4500.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,1.0,1,0.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,1200.0,2.0,58500,160840,282600,0,1,0.0,0.0,0.0,10.0,1,1.0,4499.999999999999,3,1.0
133273,10640.0,0.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,3.0,0,2.0,3.0,3.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1124.0,2.0,98420,209100,357000,0,1,0.0,0.0,0.0,6.3,1,1.0,10640.0,3,1.0
18634,10500.0,0.0,1.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,945.0,2.0,28870,106730,155000,0,1,0.0,0.0,0.0,5.0,1,1.0,10500.000000000004,3,1.0
30430,3000.0,0.0,1.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,1.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1080.0,2.0,22500,91200,73000,0,1,0.0,0.0,0.0,4.8,1,1.0,2999.9999999999995,2,1.0
42979,4375.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,2.0,3,0.0,3.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,1,1089.0,2.0,35000,112880,69000,0,1,0.0,0.0,0.0,6.4,1,1.0,4375.000000000001,2,1.5
188863,3741.0,0.0,1.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,1.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,1042.0,2.0,26180,99950,1,0,1,0.0,0.0,0.0,5.7,0,1.0,3741.000000000001,2,1.0
198161,8750.0,0.0,3.0,1.0,3.0,3.0,1.0,5.0,1.0,1.0,3.0,0,0.0,3.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,3,2586.0,2.0,35000,264290,372500,0,1,0.0,0.0,0.0,4.4,1,1.0,8749.999999999996,4,2.5
188826,3750.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,2.0,3,0.0,1.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,960.0,2.0,30000,77700,1,0,1,0.0,0.0,0.0,7.3,0,1.0,3750.000000000001,2,1.0
194043,10011.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,3.0,0,0.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,1025.0,2.0,30030,83370,75000,0,1,0.0,0.0,0.0,5.3,1,1.0,10011.0,3,1.5
159793,9450.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,3,0.0,1.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,3,1031.0,2.0,30710,77430,62000,0,1,0.0,1.0,0.0,5.4,1,1.0,9450.000000000004,3,1.5
